umap1,umap2,sentiment,rating,main_category
2.8067298,8.47992,neutral,3.0,Computers
1.477734,3.0457797,neutral,3.0,Tools & Home Improvement
-0.70811313,2.2079964,negative,2.0,Amazon Devices
-0.46106943,8.426971,negative,2.0,Automotive
0.6456409,4.984119,neutral,3.0,Cell Phones & Accessories
-0.7244414,5.260899,neutral,3.0,Computers
-3.4285548,5.5788555,negative,2.0,All Electronics
-0.22324055,6.4561186,positive,5.0,Computers
2.8758724,2.2637115,positive,4.0,Apple Products
-0.027904479,5.8043103,neutral,3.0,Computers
-2.0237174,4.1111655,positive,5.0,Amazon Devices
-1.5244806,4.258581,negative,1.0,Amazon Devices
0.9458282,5.294669,negative,1.0,Home Audio & Theater
0.7432666,4.443436,negative,1.0,All Electronics
1.1750917,4.1447515,neutral,3.0,Cell Phones & Accessories
2.6094956,5.2008524,neutral,3.0,Cell Phones & Accessories
0.79991174,8.876134,neutral,3.0,All Electronics
3.0195699,7.339338,positive,5.0,Computers
-0.6616895,6.087318,negative,1.0,All Electronics
-0.28388062,6.520827,positive,5.0,Computers
2.3339844,1.8753508,positive,5.0,All Electronics
1.3558209,8.200855,neutral,3.0,Amazon Devices
1.1504976,1.905056,neutral,3.0,All Electronics
0.5025076,6.842863,positive,5.0,All Electronics
-1.200359,4.3573394,neutral,3.0,Amazon Devices
0.16252647,3.1627762,positive,5.0,Computers
-0.6453275,8.264786,neutral,3.0,Camera & Photo
1.2496469,7.669659,neutral,3.0,Computers
2.8000412,2.8172338,neutral,3.0,All Electronics
-1.4082907,6.2751355,negative,1.0,Computers
0.5641393,3.9184322,neutral,3.0,All Electronics
3.4789312,7.966072,positive,4.0,Camera & Photo
-1.0951754,6.3597627,neutral,3.0,Camera & Photo
1.1592963,7.659732,neutral,3.0,Computers
1.1304005,3.8189325,negative,2.0,All Electronics
3.3051732,6.3257537,neutral,3.0,Sports & Outdoors
3.5488245,6.3793545,positive,4.0,Camera & Photo
-1.2704793,3.975122,positive,4.0,Amazon Devices
0.1931083,9.103097,neutral,3.0,Cell Phones & Accessories
2.208563,8.796806,positive,5.0,Computers
3.5465577,6.190101,neutral,3.0,Tools & Home Improvement
1.3920729,1.9660975,positive,4.0,All Electronics
1.6949382,7.4947863,neutral,3.0,Amazon Devices
2.5122128,8.549058,negative,2.0,Computers
-3.8829143,6.469643,neutral,3.0,All Electronics
-1.0310504,6.020126,negative,2.0,Computers
1.0557985,7.515421,negative,1.0,All Electronics
2.8612733,1.896419,neutral,3.0,Home Audio & Theater
1.3206036,5.0095363,negative,2.0,Tools & Home Improvement
-0.1648525,5.9690156,positive,5.0,All Electronics
-1.2909604,6.596879,positive,5.0,Amazon Devices
-0.81105465,6.306886,neutral,3.0,Cell Phones & Accessories
2.8116393,2.3643508,negative,1.0,Home Audio & Theater
1.9583018,3.262671,neutral,3.0,GPS & Navigation
-3.035667,6.803806,neutral,3.0,Amazon Devices
-3.2498953,6.517321,positive,5.0,Computers
2.4787238,3.0719144,negative,1.0,Cell Phones & Accessories
-0.8844285,8.105671,neutral,3.0,Computers
2.3888364,8.859086,negative,1.0,Computers
1.3745807,2.5786424,negative,2.0,Amazon Devices
-0.45292374,5.3028183,positive,5.0,Computers
-0.399969,7.6705236,negative,1.0,Office Products
0.92821574,4.593353,negative,2.0,All Electronics
0.18271023,7.4691596,neutral,3.0,Computers
-3.2897687,6.6699505,positive,5.0,Computers
0.6270975,5.2915883,neutral,3.0,Computers
0.8924551,7.052861,negative,2.0,Computers
1.9359083,5.9678884,neutral,3.0,All Electronics
0.49769908,2.719729,positive,4.0,Camera & Photo
2.7266362,5.8277497,positive,5.0,Home Audio & Theater
-1.0445166,8.673508,neutral,3.0,Camera & Photo
2.0854948,7.782834,neutral,3.0,Computers
0.85294634,2.3923368,negative,1.0,Home Audio & Theater
-3.6311016,6.0441756,neutral,3.0,Cell Phones & Accessories
2.1087105,7.773977,negative,2.0,Computers
2.0902936,5.2903757,negative,2.0,Automotive
-0.039546225,4.153244,negative,1.0,Computers
1.8010072,5.987535,negative,1.0,Computers
2.945705,2.1666555,neutral,3.0,All Electronics
-1.0698671,3.6487575,positive,5.0,Amazon Devices
2.4513657,2.2373605,positive,5.0,Home Audio & Theater
1.895275,8.591435,positive,4.0,Cell Phones & Accessories
-1.1955807,6.5869956,negative,1.0,Computers
1.2297161,1.6072096,positive,5.0,All Electronics
1.3207161,4.687146,negative,1.0,Computers
3.7014937,7.6468544,positive,4.0,Computers
-1.4182457,6.453382,neutral,3.0,Computers
1.7233192,8.741228,neutral,3.0,Cell Phones & Accessories
-0.7726487,8.347922,positive,5.0,Tools & Home Improvement
-1.3075267,8.238743,negative,1.0,
0.81979895,8.359125,neutral,3.0,All Electronics
0.107443795,5.9073486,positive,5.0,Amazon Devices
-3.4549572,6.7220683,positive,5.0,Computers
1.4585677,1.7814597,positive,5.0,Industrial & Scientific
-1.1501093,6.5663157,negative,2.0,Computers
2.5246954,2.606938,neutral,3.0,All Electronics
-0.7521904,6.149782,positive,5.0,Computers
4.069282,5.5378737,negative,2.0,Sports & Outdoors
2.3236418,7.962152,neutral,3.0,Cell Phones & Accessories
-1.132852,8.425845,positive,5.0,Cell Phones & Accessories
-1.3585197,6.895996,positive,5.0,Computers
3.0271704,7.423686,neutral,3.0,All Electronics
1.3044636,2.7555366,neutral,3.0,Amazon Devices
-1.3874714,6.9488463,neutral,3.0,Computers
-0.12862287,6.9299617,negative,1.0,
2.4240477,8.816618,neutral,3.0,Computers
2.4714916,8.075016,positive,5.0,Camera & Photo
-0.9278016,5.0861683,negative,1.0,Computers
3.2357156,8.060124,negative,2.0,Computers
0.89519626,5.233211,positive,4.0,Industrial & Scientific
0.81092995,2.2604227,positive,5.0,Home Audio & Theater
3.1748672,7.89434,positive,5.0,All Electronics
-0.15639314,7.0928717,negative,2.0,All Electronics
-0.9079983,4.89122,positive,5.0,All Electronics
2.996808,1.7833548,neutral,3.0,Cell Phones & Accessories
0.73421836,8.531143,positive,5.0,All Electronics
-0.70702475,6.1843567,neutral,3.0,Industrial & Scientific
1.6550667,7.121011,positive,5.0,Amazon Devices
0.07957561,4.909988,negative,1.0,All Electronics
0.008036344,7.143596,positive,5.0,Cell Phones & Accessories
2.1966794,2.1010687,neutral,3.0,Home Audio & Theater
2.7813363,8.605478,neutral,3.0,Cell Phones & Accessories
0.22800076,5.831423,neutral,3.0,Camera & Photo
1.6382716,2.4528282,negative,1.0,Apple Products
2.5126913,7.6269813,positive,5.0,Computers
-0.31403366,4.439026,positive,5.0,Computers
3.5082831,8.203945,neutral,3.0,Cell Phones & Accessories
3.0005426,8.283617,positive,5.0,All Electronics
2.8224268,6.1712112,positive,5.0,Cell Phones & Accessories
2.3058236,8.880694,negative,1.0,Computers
-0.9345868,7.248907,neutral,3.0,Computers
-0.6861872,7.270946,positive,5.0,Home Audio & Theater
-0.028890394,6.228677,neutral,3.0,Car Electronics
3.5650554,6.146541,neutral,3.0,Camera & Photo
1.8337198,2.9751868,negative,2.0,All Electronics
-0.84939593,8.783738,positive,5.0,Camera & Photo
2.5910447,1.7005495,neutral,3.0,Home Audio & Theater
3.838966,7.170882,positive,5.0,Computers
2.3702283,8.849381,positive,4.0,All Electronics
1.0005729,1.9395331,neutral,3.0,All Electronics
3.2588983,2.2828531,neutral,3.0,All Electronics
3.9914327,5.5671263,positive,5.0,Cell Phones & Accessories
3.9620955,7.2399793,positive,5.0,Computers
2.3560107,3.0649314,negative,1.0,All Electronics
-1.8061168,4.0388007,negative,1.0,All Electronics
0.4196907,3.4104528,negative,2.0,All Electronics
-0.8685311,3.1579907,negative,1.0,Industrial & Scientific
-3.9023209,5.8797674,negative,1.0,All Electronics
1.9274592,6.4875617,positive,5.0,Office Products
3.8242939,6.9827085,negative,2.0,Computers
0.012942881,7.238701,neutral,3.0,Computers
2.9027276,2.1895375,positive,5.0,Home Audio & Theater
-1.3777189,6.6982465,neutral,3.0,
0.4956255,7.9164815,neutral,3.0,All Electronics
4.0456014,6.9504294,positive,5.0,All Electronics
1.3237859,1.2811196,positive,4.0,Home Audio & Theater
-0.94678915,5.038616,negative,2.0,Computers
1.2563199,4.2319703,positive,5.0,All Electronics
2.4424777,7.5237417,negative,1.0,Computers
2.716814,2.81434,neutral,3.0,All Electronics
1.5322322,4.332329,positive,4.0,All Electronics
-0.7467631,8.29105,positive,4.0,Automotive
0.80201876,5.59775,positive,5.0,Computers
2.6076353,2.715615,negative,2.0,Apple Products
2.2021143,4.4237623,negative,1.0,Computers
3.1401155,8.234705,negative,2.0,Computers
3.841782,7.588161,neutral,3.0,Camera & Photo
9.558307,6.3977737,negative,1.0,Computers
1.0121245,6.387265,positive,5.0,Office Products
0.800955,5.302716,negative,1.0,All Electronics
-1.3286281,8.651022,negative,2.0,Camera & Photo
2.5337753,1.5685307,positive,4.0,Home Audio & Theater
0.6223123,8.023285,neutral,3.0,Camera & Photo
-0.91080695,8.532912,neutral,3.0,Tools & Home Improvement
2.2733936,8.86333,negative,1.0,Cell Phones & Accessories
-0.071896285,5.2192044,negative,1.0,All Electronics
1.8214772,8.233192,negative,2.0,Computers
1.60339,6.783028,neutral,3.0,Home Audio & Theater
1.2886852,6.015753,positive,4.0,Car Electronics
1.7811224,5.3617644,positive,4.0,Industrial & Scientific
2.281647,1.9767474,positive,5.0,Computers
3.0553162,7.376555,neutral,3.0,All Electronics
2.1024785,2.8033104,neutral,3.0,Cell Phones & Accessories
-0.17757769,4.137058,positive,5.0,All Electronics
-3.511506,5.9446673,neutral,3.0,Home Audio & Theater
-0.6317531,7.9062543,neutral,3.0,Computers
2.0071876,3.9675958,negative,1.0,All Electronics
-0.6682976,6.0067186,negative,1.0,Computers
1.4272691,7.1325226,positive,5.0,Computers
2.5458126,5.420265,neutral,3.0,Home Audio & Theater
2.9352663,8.069164,negative,2.0,Computers
1.4860573,5.4744782,negative,1.0,Computers
3.958191,7.309447,positive,5.0,Computers
-0.49188352,8.193346,positive,5.0,All Electronics
-3.5238523,6.6851134,positive,5.0,Automotive
-0.84548366,2.1537867,positive,5.0,Amazon Devices
1.9781805,2.0449533,neutral,3.0,All Electronics
-1.568336,5.8602953,negative,1.0,Computers
-1.1426219,6.8801327,negative,1.0,Computers
-1.3713449,4.664868,positive,4.0,All Electronics
0.56304544,8.697188,positive,5.0,All Electronics
1.121149,5.0225334,neutral,3.0,All Electronics
-1.2825818,3.911559,neutral,3.0,All Electronics
-0.68997085,5.835608,positive,5.0,Computers
-3.313847,6.003518,neutral,3.0,All Electronics
3.17004,7.9276805,neutral,3.0,Computers
1.5302156,7.4111047,neutral,3.0,Computers
1.5693736,5.725954,positive,4.0,Amazon Devices
1.1352125,5.362847,negative,2.0,Cell Phones & Accessories
-1.4024562,3.7730916,positive,5.0,Home Audio & Theater
2.4281435,6.1708817,neutral,3.0,AMAZON FASHION
-0.87469554,4.8660192,negative,1.0,All Electronics
2.302339,2.9316294,neutral,3.0,Computers
1.7878797,2.0274594,neutral,3.0,Home Audio & Theater
2.6027415,1.808014,positive,4.0,All Electronics
3.0097702,2.372041,positive,4.0,All Electronics
1.0887078,7.5945272,negative,2.0,All Electronics
3.4900424,8.23348,neutral,3.0,Computers
2.5680413,6.114631,positive,5.0,Industrial & Scientific
-0.21928889,5.655534,negative,1.0,Computers
-0.6791768,6.586135,neutral,3.0,Computers
-0.22928505,4.057046,positive,5.0,Computers
-0.6282309,8.76456,positive,5.0,Computers
-0.87787896,7.7951045,neutral,3.0,Cell Phones & Accessories
-0.24068677,7.821075,positive,5.0,All Electronics
1.1284026,1.7050132,positive,5.0,Tools & Home Improvement
-0.015327156,5.656306,negative,2.0,All Electronics
1.8859702,5.9862146,neutral,3.0,Apple Products
0.96727455,3.4734895,neutral,3.0,All Electronics
-0.78830796,4.7780123,neutral,3.0,Computers
3.3525975,2.6644769,neutral,3.0,All Electronics
-0.96614116,8.283451,positive,5.0,Camera & Photo
0.68316495,6.17261,positive,5.0,Cell Phones & Accessories
-0.4891057,6.3281255,neutral,3.0,Apple Products
2.2187269,2.3273752,neutral,3.0,All Electronics
-0.82949907,8.123467,positive,4.0,Amazon Devices
2.4966948,5.885723,positive,5.0,All Electronics
0.6250618,4.3174376,negative,1.0,All Electronics
1.9627388,1.7748826,positive,5.0,All Electronics
-1.2225266,3.6972954,neutral,3.0,Amazon Devices
1.6907858,6.7237825,negative,2.0,Amazon Devices
1.5134917,4.444313,positive,5.0,Camera & Photo
3.2227695,7.849351,neutral,3.0,Computers
-1.1383165,3.7848537,positive,5.0,Amazon Devices
1.0463411,5.086837,neutral,3.0,Apple Products
-0.25477982,6.0169606,negative,1.0,Computers
3.003335,7.1024413,negative,2.0,Cell Phones & Accessories
2.8394952,2.6543522,negative,1.0,Computers
-3.7005239,6.5760264,neutral,3.0,Cell Phones & Accessories
0.8660016,6.7382183,neutral,3.0,Amazon Devices
1.1851712,2.2948935,neutral,3.0,Home Audio & Theater
1.1196928,4.5251436,negative,1.0,Computers
-0.9694254,8.35362,positive,5.0,All Electronics
2.561221,2.2490263,neutral,3.0,Home Audio & Theater
-0.62347716,6.257479,neutral,3.0,Computers
-0.9139763,3.1304455,positive,4.0,Home Audio & Theater
1.465267,4.687192,negative,1.0,Computers
-0.81083375,7.9184413,negative,1.0,Amazon Devices
2.9100535,6.5441008,neutral,3.0,Cell Phones & Accessories
-1.523271,4.2463055,negative,2.0,Home Audio & Theater
-0.639818,2.0907815,negative,2.0,Amazon Devices
-0.5849778,4.730167,negative,1.0,Computers
1.043541,4.1239424,neutral,3.0,Industrial & Scientific
2.7157645,2.903645,positive,5.0,Camera & Photo
-2.2218258,4.369742,negative,2.0,Computers
1.6612024,1.3115406,neutral,3.0,Car Electronics
2.0099905,2.3184614,positive,5.0,All Electronics
-0.9870634,4.897681,negative,1.0,Computers
3.0291114,6.4431396,negative,2.0,
-0.6634119,6.6473145,neutral,3.0,All Electronics
-1.2695272,6.628391,negative,1.0,Computers
-0.7592288,7.9979267,positive,5.0,All Electronics
2.090702,4.2593493,negative,1.0,All Electronics
-0.8820424,8.650882,positive,5.0,Camera & Photo
-0.8636392,3.0935638,negative,1.0,Automotive
3.197413,2.2288687,neutral,3.0,All Electronics
0.3927431,2.9920583,negative,1.0,Computers
1.1137867,1.7475036,neutral,3.0,All Electronics
2.552733,6.0246053,positive,5.0,Computers
-0.013316378,6.9170656,positive,5.0,Computers
2.2367964,8.915622,positive,4.0,Cell Phones & Accessories
1.36147,2.1774933,neutral,3.0,All Electronics
2.2319965,8.9061775,positive,5.0,Cell Phones & Accessories
3.470889,3.0674183,neutral,3.0,Cell Phones & Accessories
0.11396218,7.902828,negative,1.0,All Electronics
-0.7979115,8.404476,negative,2.0,All Electronics
1.1219695,8.335537,neutral,3.0,Office Products
2.9125078,6.727778,positive,5.0,Camera & Photo
-1.3968536,6.4120245,neutral,3.0,Computers
1.5910147,7.4500804,positive,5.0,Office Products
2.0093205,1.9939032,neutral,3.0,All Electronics
0.14418152,7.6724167,neutral,3.0,Computers
3.176702,8.211179,neutral,3.0,Cell Phones & Accessories
3.7186973,7.353677,positive,5.0,Computers
0.14602984,2.5100117,negative,2.0,Car Electronics
1.417441,5.5176606,negative,1.0,Camera & Photo
0.30166346,3.0053802,negative,2.0,Computers
3.8743317,7.0186396,neutral,3.0,Computers
1.321922,7.0047936,positive,5.0,Amazon Devices
0.58421856,4.8009396,neutral,3.0,Amazon Devices
0.56230456,4.619411,negative,1.0,Computers
0.4894179,4.5278654,neutral,3.0,Camera & Photo
0.2929485,4.655979,negative,1.0,Computers
-0.62373286,9.216429,positive,5.0,Camera & Photo
2.8137496,8.347117,positive,5.0,Computers
0.36719257,6.706228,neutral,3.0,Computers
-1.4098159,6.1676626,negative,1.0,Computers
0.35051087,5.596628,positive,5.0,All Electronics
0.67377347,6.311782,positive,5.0,Cell Phones & Accessories
2.5107183,3.6521587,negative,1.0,Computers
1.6705828,3.2031999,negative,1.0,Cell Phones & Accessories
0.6650537,5.1274595,neutral,3.0,Home Audio & Theater
2.5859776,2.738338,negative,1.0,All Electronics
3.3981855,4.571026,neutral,3.0,Home Audio & Theater
0.050307695,8.551367,neutral,3.0,Tools & Home Improvement
0.21185103,4.3626475,negative,1.0,Camera & Photo
-0.8198677,2.1709225,negative,1.0,Amazon Devices
3.127957,2.1809998,positive,5.0,All Electronics
4.012477,4.952104,neutral,3.0,Cell Phones & Accessories
1.4930725,1.2902575,positive,5.0,All Electronics
3.2436895,8.3880825,negative,2.0,Cell Phones & Accessories
0.7058175,4.3048196,neutral,3.0,Industrial & Scientific
3.198363,8.062741,neutral,3.0,Cell Phones & Accessories
-1.412704,6.174559,negative,1.0,All Electronics
-1.3363132,7.0775194,neutral,3.0,Computers
-0.25792152,4.304651,negative,2.0,All Electronics
-0.19542387,7.078949,negative,1.0,Computers
2.5767372,8.612597,neutral,3.0,All Electronics
0.52330256,5.827467,positive,5.0,Computers
2.5933735,2.7348127,negative,1.0,All Electronics
2.6592855,1.8486805,positive,5.0,Home Audio & Theater
-1.455051,8.59938,positive,4.0,Home Audio & Theater
-1.071222,8.914632,negative,1.0,Camera & Photo
3.1852732,7.035494,negative,2.0,Cell Phones & Accessories
2.4608464,2.1613111,neutral,3.0,All Electronics
-1.245635,7.8644843,negative,2.0,Home Audio & Theater
2.2721553,5.7679744,positive,5.0,Computers
-0.6647786,9.219966,negative,1.0,Camera & Photo
1.6886629,4.479293,negative,2.0,Camera & Photo
3.111856,2.1713138,negative,1.0,Home Audio & Theater
2.2970855,7.5507326,positive,5.0,Computers
2.6861207,7.8686686,neutral,3.0,All Electronics
3.4242942,8.210596,neutral,3.0,Camera & Photo
1.4638704,7.7570815,neutral,3.0,Computers
3.8409722,4.759689,negative,1.0,All Electronics
-3.5091424,6.81494,positive,5.0,Computers
1.6567056,2.1593618,negative,1.0,Amazon Devices
2.759736,8.574831,positive,5.0,Computers
2.4310896,3.321461,negative,1.0,Computers
1.1005448,7.393999,neutral,3.0,Computers
2.357412,7.744283,positive,5.0,Computers
-0.42071712,7.6939874,neutral,3.0,Computers
0.31526467,3.0030806,neutral,3.0,Amazon Home
0.17293853,3.1588848,negative,1.0,Computers
-1.4757956,8.641912,neutral,3.0,
-3.8473408,6.4396234,positive,4.0,Amazon Devices
4.0154977,4.9509025,positive,5.0,Cell Phones & Accessories
2.0191898,2.0253959,positive,5.0,All Electronics
-0.29445848,7.2910905,positive,4.0,Home Audio & Theater
2.6238556,1.928664,positive,4.0,Home Audio & Theater
-0.9597587,4.9558396,neutral,3.0,Computers
3.213349,6.0402093,positive,5.0,All Electronics
-0.3302941,6.2503324,neutral,3.0,All Electronics
-3.9502687,6.092864,negative,2.0,All Electronics
-0.6867938,5.1484323,negative,1.0,Computers
2.5487072,6.8232875,neutral,3.0,Computers
2.871891,6.079416,positive,5.0,All Electronics
1.7538939,5.5700445,negative,1.0,Computers
1.1862117,1.9217585,positive,5.0,All Electronics
2.6995149,8.012458,negative,1.0,All Electronics
-0.64721376,5.149413,negative,1.0,Computers
4.144479,5.508845,neutral,3.0,Sports & Outdoors
0.41258493,3.6426864,neutral,3.0,Computers
1.2932527,1.2243766,positive,5.0,Home Audio & Theater
1.4910678,5.340338,negative,1.0,All Electronics
-0.14542183,4.2066445,positive,5.0,All Electronics
-3.8635328,6.373061,neutral,3.0,Cell Phones & Accessories
0.2197086,7.7701883,positive,4.0,Tools & Home Improvement
-0.53404015,9.220843,negative,2.0,Amazon Devices
1.9097253,5.894383,negative,1.0,Computers
1.5419042,6.8589673,positive,5.0,Amazon Devices
0.4373303,6.74863,neutral,3.0,Computers
0.18372044,6.4750257,negative,1.0,Industrial & Scientific
3.062816,2.2766101,neutral,3.0,All Electronics
-0.5188834,4.147746,neutral,3.0,Computers
1.259437,5.265043,positive,5.0,All Electronics
0.83891696,5.122688,negative,1.0,Tools & Home Improvement
-0.5342165,8.84392,neutral,3.0,Camera & Photo
3.8902006,7.222015,positive,5.0,Computers
3.485381,8.273125,neutral,3.0,All Electronics
-0.28200188,5.9478188,neutral,3.0,All Electronics
-0.97498906,3.2762406,positive,5.0,Cell Phones & Accessories
9.556158,6.415664,neutral,3.0,AMAZON FASHION
-0.72625035,5.0356617,negative,1.0,All Electronics
-3.1126328,6.0586185,negative,2.0,Computers
3.8813176,7.334926,positive,5.0,
1.6186471,3.3755496,negative,1.0,Camera & Photo
